개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,축산물가공업구분명,축산업무구분명,축산일련번호,최종수정시점
4460000,446000000220150001,2015-03-02,,영업/정상,,,,,,367-832,28052,농업회사법인 주식회사 안성 괴산지점,종계업,I,L00,2025-12-15 16:15:28,충청북도 괴산군 청안면 문당길 ***-**,정상,0000,01,,,,,종계업,종축업,1072,2025-07-03 09:07:34
4460000,446000000220020001,2002-07-23,,폐업,2008-11-11,,,,2591,367-845,,우진종계장,종계업,I,000,2025-12-15 16:15:28,충청북도 괴산군 청천면 금평로*길 **,폐업,0002,03,0432251260,,,충청북도 괴산군 청천면 금평리 ** ,종계업,종축업,91,2008-11-11 17:22:29
4460000,446000000220090001,2009-07-07,,영업/정상,,,,,0,367-922,,김기선농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 괴산군 소수면 상경로아성*길 **-**,정상,0000,01,,,,충청북도 괴산군 소수면 아성리 *** ,종오리업,종축업,467,2009-07-07 11:45:45
4460000,446000000220160001,2016-03-25,,폐업,2022-07-27,,,,,,28008,류가네농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 괴산군 장연면 광진조곡로 *** (외 *필지(***)),폐업,0002,03,,,,충청북도 괴산군 장연면 조곡리 ** 외 *필지(**-*) ,종오리업,종축업,1110,2022-07-28 09:41:04
4460000,446000000220120001,2012-09-12,,폐업,2022-11-22,,,,,367-922,,성원농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 괴산군 소수면 소수로*길 **-** (외*필지),폐업,0002,03,,,,충청북도 괴산군 소수면 수리 **** 외*필지 ,종오리업,종축업,637,2022-11-24 09:17:10
4460000,446000000220110001,2011-08-16,,폐업,2016-01-20,,,,,367-841,,청풍농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 괴산군 청천면 괴산로 ****-** (외*필지),폐업,0002,03,,,,충청북도 괴산군 청천면 강평리 *** 외*필지 ,종오리업,종축업,588,2016-01-20 10:44:46
4460000,446000000220050001,2005-04-06,,폐업,2013-11-28,,,,0,367-913,,청원농장,종계업,I,000,2025-12-15 16:15:28,충청북도 괴산군 불정면 문무로 ***,폐업,0002,03,0438338998,,,충청북도 괴산군 불정면 지장리 *** ,종계업,종축업,133,2013-11-29 15:51:59
4460000,446000000220090002,2009-07-07,,영업/정상,,,,,0,367-922,,김기택축사,종오리업,I,000,2025-12-15 16:15:28,,정상,0000,01,,267659.562750434    ,370419.812931546    ,충청북도 괴산군 소수면 아성리 ***-* ,종오리업,종축업,468,2009-07-07 11:53:19
4470000,447000000219980002,1998-11-17,,폐업,2008-03-11,,,,11859,369-834,27656,한무리종계장,종계업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 삼양로***번길 **-**,폐업,0002,03,,,,충청북도 음성군 삼성면 청용리 ** ,종계업,종축업,458,2013-12-16 11:33:56
4470000,447000000219980003,1998-07-31,,폐업,2007-05-17,,,,27528,369-833,,체리브로삼성농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,245715.942086773    ,390718.880968747    ,충청북도 음성군 삼성면 덕정리 **-* ,종계업,종축업,415,2007-05-18 11:00:27
4470000,447000000219990001,1999-11-29,,폐업,2003-05-16,,,,35627,,,정원종돈장,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,245474.637039511    ,392492.362007024    ,충청북도 음성군 삼성면 대야리 **-* ,종돈업,종축업,,2003-05-16 18:03:10
4470000,447000000219990002,1999-07-15,,폐업,2021-07-09,,,,10568,369-834,,진영농장,종계업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 하이텍산단로 **-**,폐업,0002,03,,241687.046901366    ,389551.561447555    ,충청북도 음성군 삼성면 상곡리 *-* ,종계업,종축업,457,2021-07-09 16:10:42
4470000,447000000220000001,2000-02-26,,폐업,2010-02-22,,,,14876,369-870,,우당농장,종돈업,I,000,2025-12-15 16:15:28,충청북도 음성군 소이면 충청대로 ****-**,폐업,0002,03,,,,충청북도 음성군 소이면 비산리 *** ,종돈업,종축업,565,2010-11-22 18:00:48
4470000,447000000220020001,1995-05-19,,폐업,2009-06-26,,,,8966,369-821,,은진농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,충청북도 음성군 대소면 삼호리 ***-* ,종계업,종축업,508,2015-07-22 16:55:11
4470000,447000000220040001,2004-02-20,,폐업,2007-07-13,,,,13223,369-812,,예산농장,종계업,I,000,2025-12-15 16:15:28,충청북도 음성군 맹동면 대동로***번길 **,폐업,0002,03,,247693.951745237    ,382550.13716268     ,충청북도 음성군 맹동면 봉현리 ***-* ,종계업,종축업,403,2014-01-20 14:14:19
4470000,447000000220040002,2004-05-01,,폐업,2010-02-22,,,,0,369-873,,우당종축,종돈업,I,000,2025-12-15 16:15:28,충청북도 음성군 소이면 충청대로 ****-**,폐업,0002,03,0438731752,,,충청북도 음성군 소이면 비산리 *** ,종돈업,종축업,6,2010-02-22 15:47:01
4470000,447000000220040004,2004-05-01,,폐업,2009-06-26,,,,0,369-821,,은진농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,충청북도 음성군 대소면 삼호리 ***-* ,종계업,종축업,10,2015-07-22 16:54:11
4470000,447000000220040005,2004-05-01,,폐업,2007-05-17,,,,0,369-833,,체리부로삼성농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0438775767,,,충청북도 음성군 삼성면 덕정리 산 **-* ,종계업,종축업,11,2007-05-18 10:58:30
4470000,447000000220040006,2004-06-01,,폐업,2008-03-10,,,,0,369-834,27656,한무리종계장,종계업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 삼양로***번길 **-**,폐업,0002,03,0438773773,,,충청북도 음성군 삼성면 청용리 ** ,종계업,종축업,15,2013-12-16 11:32:40
4470000,447000000220050002,2005-12-16,,폐업,2010-08-27,,,,0,369-831,,에이원축산,종계업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 대양로 ***-**,폐업,0002,03,,243813.784985879    ,393282.683485563    ,충청북도 음성군 삼성면 양덕리 **-* ,종계업,종축업,327,2010-08-27 09:30:15
4470000,447000000220090001,2009-12-15,,폐업,2022-07-26,,,,0,369-810,27729,농업회사법인조하주식회사,종계업,I,L00,2025-12-15 16:15:28,충청북도 음성군 맹동면 대동로***번길 **,폐업,0002,03,0438829985,247693.951745237    ,382550.13716268     ,충청북도 음성군 맹동면 봉현리 ***-* ,종계업,종축업,521,2022-07-26 17:12:12
4470000,447000000220100001,2010-09-01,,폐업,2021-09-03,,,,0,369-810,,초원농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 맹동면 인곡길 ***-**,폐업,0002,03,,250665.993678959    ,382571.93180948     ,충청북도 음성군 맹동면 인곡리 ***-* ,종오리업,종축업,548,2021-09-06 18:32:51
4470000,447000000220100003,2010-09-01,,폐업,2013-04-30,,,,0,369-830,,한국오리영농조합법인 제2농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 덕호로***번길 **,폐업,0002,03,,,,충청북도 음성군 삼성면 용대리 *** ,종오리업,종축업,550,2022-10-24 10:36:29
4470000,447000000220100004,2010-09-01,,폐업,2015-06-15,,,,0,369-830,,모란제1농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 대청로 ***-**,폐업,0002,03,,,,충청북도 음성군 삼성면 청용리 *** ,종오리업,종축업,551,2015-06-24 11:28:02
4470000,447000000220100005,2010-09-01,,폐업,2015-06-15,,,,0,369-830,27658,모란제2농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 대청로 ***-**,폐업,0002,03,,,,충청북도 음성군 삼성면 청용리 *** ,종오리업,종축업,552,2015-06-24 11:27:04
4470000,447000000220190001,2019-02-26,,폐업,2020-04-09,,,,,,27723,영림축산,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 원남면 보덕로 ***,폐업,0002,03,,,,"충청북도 음성군 원남면 덕정리 ** **-*번지, **-*번지 ",종오리업,종축업,956,2020-04-10 18:22:16
4470000,447000000220110001,2011-04-13,,폐업,2014-06-16,,,,0,369-830,,천평농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 대성로***번길 **-**,폐업,0002,03,,243841.82677192     ,387288.682334284    ,충청북도 음성군 삼성면 천평리 ***-* ,종오리업,종축업,582,2014-07-11 10:14:36
4470000,447000000220110002,2011-05-31,,폐업,2014-06-16,,,,,369-830,,마이산농장,종계업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 대양로 ***-**,폐업,0002,03,,243813.784985879    ,393282.683485563    ,충청북도 음성군 삼성면 양덕리 **-* ,종계업,종축업,588,2014-07-11 10:16:23
4470000,447000000220110004,2011-12-15,,폐업,2015-06-15,,,,,369-822,27678,수농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 대소면 오태로***번길 ***-***,폐업,0002,03,,,,충청북도 음성군 대소면 삼정리 *** ,종오리업,종축업,613,2015-06-24 11:25:49
4470000,447000000220120001,2012-02-06,,폐업,2013-05-12,,,,,369-812,,늘푸른농장,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,충청북도 음성군 맹동면 마산리 *** ,종오리업,종축업,625,2013-06-03 08:53:03
4470000,447000000220120002,2012-08-24,,폐업,2018-05-15,,,,,,27723,영림축산,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 원남면 보덕로 ***,폐업,0002,03,,,,충청북도 음성군 원남면 덕정리 ** 외 *필지 ,종오리업,종축업,645,2018-05-15 15:03:51
4470000,447000000220130001,2013-01-31,,폐업,2016-11-02,,,,,369-901,27631,개나리농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 금왕읍 금일로 ***-**,폐업,0002,03,,,,충청북도 음성군 금왕읍 내송리 *** ,종오리업,종축업,658,2016-11-03 09:47:38
4470000,447000000220130002,2013-02-28,,폐업,2021-09-16,,,,,369-852,27606,감곡벤처농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 감곡면 가곡로***번길 *,폐업,0002,03,,260798.525721869    ,401237.42626458     ,충청북도 음성군 감곡면 문촌리 ***-* ,종오리업,종축업,664,2021-09-16 15:56:46
4470000,447000000220130003,2013-09-05,,폐업,2020-03-30,,,,,369-831,,농업회사법인(주)조하 삼성지점,종계업,I,L00,2025-12-15 16:15:28,충청북도 음성군 삼성면 금율로***번길 **-** (외 *필지),폐업,0002,03,0322807725,247394.633853923    ,393352.745938495    ,충청북도 음성군 삼성면 능산리 ***-* 외 *필지 ,종계업,종축업,697,2021-03-30 16:50:57
4470000,447000000220140001,2014-10-15,,폐업,2019-11-26,,,,,369-831,27646,마이산농장,종계업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 대양로 ***-**,폐업,0002,03,,243813.784985879    ,393282.683485563    ,충청북도 음성군 삼성면 양덕리 **-* ,종계업,종축업,843,2019-11-27 08:28:01
4470000,447000000220150001,2015-07-24,,폐업,2020-06-26,,,,,369-862,27724,늘봄농장,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 원남면 충청대로***번길 **-*,폐업,0002,03,,258785.326044905    ,376508.363225717    ,충청북도 음성군 원남면 보룡리 **-* 외 *필지 ,종오리업,종축업,866,2020-06-30 14:53:09
4470000,447000000220170001,2017-06-14,,폐업,2017-06-27,,,,,,27656,천하축산,종계업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 삼양로***번길 **-**,폐업,0002,03,,,,충청북도 음성군 삼성면 청용리 ** ,종계업,종축업,918,2017-06-27 16:19:31
4470000,447000000220040003,2004-05-01,,영업/정상,,,,2018-01-26,0,369-831,,한국양계(주),종계업,I,L00,2025-12-15 16:15:28,충청북도 음성군 삼성면 일생로 **-**,정상,0000,01,,,,충청북도 음성군 삼성면 능산리 *** ,종계업,종축업,8,2025-09-03 15:24:51
4470000,447000000220050001,2005-11-07,,영업/정상,,,,,0,369-831,27646,농업회사법인(주)삼성종돈,종돈업,I,L00,2025-12-15 16:15:28,충청북도 음성군 삼성면 덕호로 ***-**,정상,0000,01,,245404.730614131    ,393769.293526578    ,충청북도 음성군 삼성면 대야리 ***-* ,종돈업,종축업,288,2020-05-13 10:35:40
4470000,447000000220070001,2007-05-18,,영업/정상,,,,,0,369-833,27653,농업회사법인 (주)한국원종 삼성농장,종계업,I,L00,2025-12-15 16:15:28,충청북도 음성군 삼성면 덕정로***번길 **,정상,0000,01,,245274.855188993    ,390300.424345797    ,충청북도 음성군 삼성면 덕정리 ***-* ,종계업,종축업,416,2024-08-14 17:12:29
4470000,447000000220100002,2010-09-01,,영업/정상,,,,,0,,27647,한국오리영농조합법인 제1농장,종오리업,I,L00,2025-12-15 16:15:28,충청북도 음성군 삼성면 일생로 **-**,정상,0000,01,0438782792,,,충청북도 음성군 삼성면 용대리 ** 외 *필지 ,종오리업,종축업,549,2025-11-11 09:47:25
4470000,447000000220110003,2011-12-06,,영업/정상,,,,,,369-823,,(주)정축산,종오리업,I,L00,2025-12-15 16:15:28,충청북도 음성군 대소면 대동로 ***-**,정상,0000,01,,247323.546232966    ,383156.108468927    ,충청북도 음성군 대소면 부윤리 ***-* ,종오리업,종축업,610,2018-05-02 08:30:46
4470000,447000000220140002,2014-11-06,,영업/정상,,,,,,369-831,27642,한신농장,종돈업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 금일로 ***-***,정상,0000,01,,246939.741666851    ,390726.645845204    ,충청북도 음성군 삼성면 대정리 ***-* ,종돈업,종축업,845,2021-01-01 21:04:11
4470000,447000000220170002,2017-07-04,,영업/정상,,,,,,,27656,천하축산,종계업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 삼양로***번길 **-**,정상,0000,01,,,,충청북도 음성군 삼성면 청용리 ** ,종계업,종축업,921,2025-09-03 13:32:30
4470000,447000000220200001,2020-02-28,,영업/정상,,,,,,,27646,마이산농장,종계업,I,000,2025-12-15 16:15:28,충청북도 음성군 삼성면 대양로 ***-**,정상,0000,01,,243813.784985879    ,393282.683485563    ,충청북도 음성군 삼성면 양덕리 **-* ,종계업,종축업,970,2025-03-21 09:22:15
4470000,447000000220200002,2020-10-07,,영업/정상,,,,2024-03-22,,,27723,영림축산,종오리업,I,000,2025-12-15 16:15:28,충청북도 음성군 원남면 보덕로 ***,정상,0000,01,,,,충청북도 음성군 원남면 덕정리 ** 외 *필지 ,종오리업,종축업,982,2024-03-22 13:25:30
4470000,447000000220200003,2020-12-30,,영업/정상,,,,,,,27724,사또농장,종오리업,I,L00,2025-12-15 16:15:28,충청북도 음성군 원남면 충청대로***번길 **-*,정상,0000,01,,258785.326044905    ,376508.363225717    ,충청북도 음성군 원남면 보룡리 **-* ,종오리업,종축업,992,2025-06-04 11:33:23
4480000,448000000220010001,2001-03-01,,영업/정상,,,,,5002,395-843,27015,농업회사법인 (주)선진한마을 단양GGP,종돈업,I,L00,2025-12-15 16:15:28,충청북도 단양군 어상천면 율곡*길 **,정상,0000,01,,,,충청북도 단양군 어상천면 율곡리 ,종돈업,종축업,1,2022-02-03 16:55:12
4480000,448000000220160001,2016-05-13,,영업/정상,,,,,,,27000,단양유기농원,종돈업,I,000,2025-12-15 16:15:28,충청북도 단양군 적성면 금수산로 ***-** (단양유기농원),정상,0000,01,,,,,종돈업,종축업,248,2018-01-02 16:59:22
4480000,448000000220150001,2015-01-05,,영업/정상,,,,,,,27001,농업회사법인(주)한협원종,종계업,I,000,2025-12-15 16:15:28,"충청북도 단양군 적성면 도곡파랑로 **-**, 농업회사법인(주)한협원종",정상,0000,01,0434213366,,,충청북도 단양군 적성면 파랑리 *** 농업회사법인(주)한협원종 ,종계업,종축업,235,2025-11-03 10:53:55
4490000,449000000219990001,1999-10-27,,폐업,2010-08-13,,,,25994,330-891,,진왕종축(G.P),종돈업,I,L00,2025-12-15 16:15:28,충청남도 천안시 동남구 성남면 천정*길 **-**,폐업,0002,03,0415799895,,,충청남도 천안시 동남구 성남면 용원리 *** ,종돈업,종축업,18,2010-08-13 18:00:47
4490000,449000000220000001,2003-06-13,,폐업,2014-01-10,,,,485,330-861,,바이오제네틱스영농조합법인(G.G.P),종돈업,I,L00,2025-12-15 16:15:28,충청남도 천안시 동남구 병천면 개목고개길 ***,폐업,0002,03,0415641796,,,충청남도 천안시 동남구 병천면 병천리 ***-* ,종돈업,종축업,19,2014-01-10 13:54:31
4490000,449000000220010001,2001-04-18,,폐업,2009-12-21,,,,0,330-912,,현광종계장,종계업,I,000,2025-12-15 16:15:28,충청남도 천안시 동남구 풍세면 하도*길 **,폐업,0002,03,0415667328,,,충청남도 천안시 동남구 풍세면 용정리 *** ,종계업,종축업,10,2009-12-21 17:58:48
4490000,449000000220100002,2010-08-23,,폐업,2016-02-29,,,,0,330-893,,신덕종오리농장,종오리업,I,000,2025-12-15 16:15:28,충청남도 천안시 동남구 성남면 대흥신덕길 **,폐업,0002,03,,,,충청남도 천안시 동남구 성남면 대흥리 ** ,종오리업,종축업,969,2016-02-29 11:33:30
4490000,449000000220110001,2011-12-29,,폐업,2017-03-23,,,,,330-861,31254,독립부화장,종계업,I,000,2025-12-15 16:15:28,충청남도 천안시 동남구 병천면 개목고개길 ***,폐업,0002,03,,226587.993328668    ,363985.359270434    ,충청남도 천안시 동남구 병천면 병천리 ***-* ,종계업,종축업,1012,2017-03-24 10:26:49
4490000,449000000220110002,2011-12-30,,폐업,2014-01-17,,,,,330-922,,황금오리 1농장,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,209625.602659123    ,354111.658199994    ,충청남도 천안시 동남구 광덕면 무학리 ***-* ,종오리업,종축업,1014,2014-01-17 12:51:41
4490000,449000000220110003,2011-12-30,,폐업,2014-01-17,,,,,330-923,,황금오리 2농장,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,209121.814327045    ,355356.158579133    ,충청남도 천안시 동남구 광덕면 매당리 **-* ,종오리업,종축업,1015,2014-01-17 12:53:22
4490000,449000000220110004,2011-12-30,,폐업,2013-12-03,,,,,330-893,,삼봉종오리농장,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,222664.640191102    ,358956.76635043     ,충청남도 천안시 동남구 성남면 대흥리 **-* ,종오리업,종축업,1016,2013-12-03 17:19:09
4490000,449000000220120001,2012-01-19,,폐업,2014-01-22,,,,,330-891,31246,진왕영농조합법인,종돈업,I,L00,2025-12-15 16:15:28,충청남도 천안시 동남구 성남면 천정*길 **-**,폐업,0002,03,,217782.164266511    ,361623.134022569    ,충청남도 천안시 동남구 성남면 용원리 ***-* 외*필지 ,종돈업,종축업,1017,2014-01-22 18:43:33
